query,business_name,review_rating,review_text,review_photos,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor,review_tags_helpful,review_tags_thanks,review_tags_love_this,review_tags_oh_no
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"I was on the Huntington Beach pier and I have never seen it so deserted, Tuesday is the farmers market n street fair, Main Street was like ghost town, black bull, my favorite restaurant w its phenomenal ayce Sunday brunch closed last year and Gallagher, an Irish pub went out of business last week. Life and livelihoods were destroyed by all this Fear mongering. This new variant omicron was discovered by the chair of the SouthAfrican Medical Association, Dr AngeliqueCoetzee. Here's how she describes the threat:  Looking at the mildness of the symptoms that we are seeing, currently, there's no reason for panicking as we don't see severely ill patients. 
Its gunna be good....for business !
""Product sales from its coronavirus vaccine accounted for $4.81 billion of Moderna's $4.97 billion in revenue in the third quarter.""
you should not extrapolate how this variant will effect the entire population based on the opinion of the CEO for the company that stands to make billions more on booster shots for this variant. I would actually listen to Dr Coetzee that has been treating patients over the CEO who has a vested interest in extending profits for stockholders.
Viruses sometimes mutate to a less virulent strain. 
Stop with the gloom and doom.  All these articles are causing unnecessary mental illness of fear, anxiety, paranoia. So the company with over 90 percent of its revenue from covidvaccines says we need another vaccine variant to combat the new strain? It's heartbreaking to see all empty stores in my beloved hometown, these stores will never come back until Brandon is gone, I miss the vibrant city that is called Surf City. The excitement that temporarily came to HB from the skating rink unfortunately would only last till the new year I was told, the virus became endemic n people just need to learn to live with it, I have been to 2 cruises n had a blast as everything is 50% off, I'm still here! Folks please live your life and help bring HB back to its former glory.","https://s3-media0.fl.yelpcdn.com/bphoto/17KuGlW5oYylWB7l5sPZJg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/51JY01-U4rbHrFym05zCBQ/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/uVlApxGpLd0D8KiOC0cAXA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Zr0HVvEeNslCne_O3d4oqA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/-pAgmELolfuDk3OS-vy1vA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/WxTOFEraonmaP3Mty7xvOA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/50gas35PWgW15Pl7An6yFA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/aJ5Yd_8LSpx1gX8qXuyZGw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/iwsJxLz5bqJWyiNf8g5kvg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/AdKBM2jBKViIbaTJGC0pvg/348s.jpg",12/01/2021 12:20:44,1638361244,TRf1Hj9jtWsZcxexbrnReA,Cheryl N.,598,53491,583,"Huntington Beach, CA",https://s3-media0.fl.yelpcdn.com/photo/xG-lc-C29kT2TOtTU9aCRA/180s.jpg,VPTrX6OZkXY_xe7JJZiXQw,https://www.yelp.com/user_details?userid=VPTrX6OZkXY_xe7JJZiXQw,,,,,,11,0,10,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"It is my backyard so to speak. I wouldn't live anywhere else. I am a So Cal Kid who grew up in San Diego. Went to college in Los Angeles and my career brought me to Orange County. What I never knew was I would live, work, and play in Huntington Beach and LOVE IT!
The weather is always nice. Everyone from the IE & LA flocks here rain or shine. We are a community of singles, families and young families. Safe to say all locals are all dog lovers. 
Our beaches are clean and we want to keep them that way. So anything you bring (bbq, cooler, couch, umbrella, cigarettes, cans, trash, dog poop, etc) please take back with you or use the proper trash reciprocals. Don't leave it in the sand. It makes for eye sores and really pisses us locals off.
Parking is easy and plenty. Unless you go to dog beach. Those parking lots are small and few. Parking comes at a cost. Both state and city beaches. $15-$20 all day, cash only. 
If you are going to take your bike like your motorized bike. Be aware children and dogs will jump out in front of you. Go the speed limit and don't be a dick on the bikes. And don't take them on the beach. Especially Dog beach! Their not allowed for one. And two you will run over a dog. I've seen it happen. So don't do it.
All we ask when you visit that you enjoy it and respect our beaches and city.",https://s3-media0.fl.yelpcdn.com/bphoto/SUmTL2Z550K82eBnqA_s3A/348s.jpg,04/11/2022 20:37:11,1649709431,zuC7FtZ0VrfBuXZNlempjA,Christina G.,66,254,246,"Huntington Beach, CA",https://s3-media0.fl.yelpcdn.com/photo/QSB23gCChUkNBFIo0Ok8OQ/180s.jpg,HAHNNIErjvRoetF8R04Zig,https://www.yelp.com/user_details?userid=HAHNNIErjvRoetF8R04Zig,,,,,,1,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"There is no way to escape the crowds during the peak parts of the year and yes you have to pay for parking, but tis typical of any popular California beach. This is a great location to watch surfers, kids running in the ocean and kite flyers while listening to buskers. My husband purposed to me on this beach 4/28/2016. The first hotel we stayed at together was The Hyatt on HuntingtonBeach. In general really great memories here","https://s3-media0.fl.yelpcdn.com/bphoto/BwPPjS3mWaoySUnSLaiWmA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/8BCuK-vJ39yqtGba_gJaPg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/xx4NjEepnodEwXS9RB63bw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Bc8oUADLdxPaCJ3lmWla_w/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/o2jZegqVpEcZgGXflVnGpw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/NSxi0_Ztq3TsAO6_T3TyHg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/tAIrleAEq0H13wOvWGPW9g/348s.jpg",03/15/2022 00:13:07,1647303187,2VF3FPITdhah1wOfkvDyaA,Brandye K.,98,923,313,"Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/Rh62YeLgVm8Cm5x-KdZGKA/180s.jpg,DjUG15yvOZuCflJ9E8lvlg,https://www.yelp.com/user_details?userid=DjUG15yvOZuCflJ9E8lvlg,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"This is for Liv! She worked the parking booth , im not sure which but it was close to Tower 3. She was super kind, very helpful and made my day 10x better. If you're reading this, thank you  (with rizz)",,06/05/2023 07:33:04,1685950384,HBLc4RhoQYyVqF8YVBkfcw,George M.,131,1,3,"Midway City, CA",https://s3-media0.fl.yelpcdn.com/photo/jQk5dYGOIao0Py9DSronlg/180s.jpg,Nhh1jbEhGBUtufxRGdZ21w,https://www.yelp.com/user_details?userid=Nhh1jbEhGBUtufxRGdZ21w,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,"A beautiful beach ! It was crowded during the last weekend of August. But there was still plenty of spots to spread out. We enjoyed the water and kite flying. We felt safe in and out of the water with the guards on hand. The loss of a star was due the bathrooms. Make sure to bring your own toilet tissue or wipes. Otherwise, a lovely day and beautiful sunset.",https://s3-media0.fl.yelpcdn.com/bphoto/P0m-joJQet5JQdR1dGzeNw/348s.jpg,09/07/2022 02:19:45,1662517185,TkjOoyJ4uYm4BsUCEqAd7A,Julie A.,22,390,241,"Frederick, MD",https://s3-media0.fl.yelpcdn.com/photo/FOp7jkPHyEAWpz56SZ9GOg/180s.jpg,AOL0kZklABRH-TR3QD7yXw,https://www.yelp.com/user_details?userid=AOL0kZklABRH-TR3QD7yXw,,,,,eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoib2Zmc2V0Iiwib2Zmc2V0IjoyOX0,1,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"Huntington Beach located in Orange County, California is a phenomenal beach to go to and soak up that beautiful California sun and lovely cool breezes!

Right adjacent to the beach also lays Seal Beach and from the horizon you can see Long Beach in the distance. The parking can be a bit hectic and crowded but if you patiently wait you will find a spot. Where we parked at it was a small fee and you just pay by card and put the receipt on your dashboard. The beach is full of skateboarders, runners and walkers enjoying  nature on the sidewalk along the beach. The water is very clear and blue and you cant beat the waves here if you enjoy surfing. The sand is white and luscious and it feels great to walk barefooted in the sand with the sun shining down on it. They have restrooms provided as well as wash stations to get all the sand off your body. While we were here we noticed a lot of oil rigs and cargo ships deep back into the ocean water. Down farther before the pier is the dog beach where this is Heaven for all dogs! The dogs run free and enjoy swimming and playing catch or Frisbee.  If your a dog lover and you want your furry friend to enjoy a nice day I recommend you to take them to the dog beach. 

Overall outstanding beach where your family and friends will have an amazing day out in the sun. Just make sure you bring some sunblock and water and try and get there early to avoid all the waiting for parking. Surfs Up!",https://s3-media0.fl.yelpcdn.com/bphoto/RcS7Q-99G7EICNs51FXtXw/348s.jpg,06/06/2021 05:24:26,1622957066,Pn1aooAQhNTmVJ3p4PJgNw,Bradly P.,301,4658,611,"Mansfield, TX",https://s3-media0.fl.yelpcdn.com/photo/8j6Rn_uHIJCNNv4WSveOIA/180s.jpg,rL636rE_zvmdGYHFZj7EeQ,https://www.yelp.com/user_details?userid=rL636rE_zvmdGYHFZj7EeQ,,,,,,35,0,36,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"The vibes at Huntington Beach are immaculate which is why it's one of my favorite beaches in OC. With metered parking spaces in a lot or street parking, I've rarely ever had an issue in finding a spot. My friends & I love this beach because no matter what you feel like doing: surfing, biking/skating on the path, eating/drinking at the restaurants or bars across the street, shopping at Pacific City, entertainment with live music, or just taking a long walk by the water or pier - there is ALWAYS something for everybody to do. Not to mention, having a bonfire at sunset to end a great day will always be top 3 best things.",https://s3-media0.fl.yelpcdn.com/bphoto/UZ1jZoGyIj6hjsONlOZ1XQ/348s.jpg,06/17/2021 04:27:10,1623904030,aqdhpnzUUM2iZNp1TWQO6g,Sharmaine A.,467,396,166,"Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/nqAH0tYIT2IckmGbM1s84g/180s.jpg,Y-6mnBimwSD5NWVdrP_-xQ,https://www.yelp.com/user_details?userid=Y-6mnBimwSD5NWVdrP_-xQ,,,,,,11,0,9,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,Beautiful and clean beach. Large waves and beautiful sunsets. Nice bike and pedestrian paths.,,10/25/2023 05:52:30,1698213150,twjlAdZZqMU_MKsCdsrSVA,Lily O.,156,0,4,"San Jose, CA",,8e2FZzOgkOeVDOXjQxkP1g,https://www.yelp.com/user_details?userid=8e2FZzOgkOeVDOXjQxkP1g,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,"Parking: Large city parking lot that is connected from Beach Blvd all the way down to close to Main St. $15 per car (as of 6/20/20). No re-entry. Also plenty of metered parking, but that can fill up quickly on holiday weekends.

Beach: Water is cool during summer and cold during winter. There's a large area of sand from the parking lot to the water which gives everyone plenty of space to set up their beach umbrellas, chair, and mats. Perfect for summer days and walks along the beach. Waves can be variable.

Sand: The sand is soft and clean. Perfect for playing sports on the beach and for kids to play in the sand. It can get hot so be sure to have your sandals ready.

Extras: Bonfire pits are available on a first come first serve basis. There's also areas to rinse off (shower style). Bathrooms are available, but I try to avoid it.",,06/20/2021 16:02:16,1624204936,9ZqT6Ho3JtBFZZ5ORr3_6Q,Belinda D.,51,1050,129,"Garden Grove, CA",https://s3-media0.fl.yelpcdn.com/photo/HGDSA9tXzgiXX50SEgdsFQ/180s.jpg,k5ubKKRGsgKs1POScNuUxg,https://www.yelp.com/user_details?userid=k5ubKKRGsgKs1POScNuUxg,,,,,,3,0,3,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"Just an ad on here that Huntington Beach area is pretty much maskless including restaurants and servers.
 We were up here for the WSA contest for all ages in different Heats.
My son was an active Pro Surfer in school and won many trophies.
At age 46 he thought he'd start again.
He is very healthy and athletic an wanted to do something that he loved so much 20 years ago.
He signed up for three Heats and walked out with two trophies coming in 5th place.
There are only trophies for up to 6th Place and a lot of competitors and a lot of competitors way younger
KUDO'S my joy!
The waves were terrible as in lots of foam, quick breaking and barely three feet.
I'm not making excuses, it was what it was. I spoke to different Surfers on the beach no one was happy about the waves.
The weather was cloudy, cold and windy most of the day until after 2.
I spent half of the time walking around downtown which is only six blocks away.
I was so happy to just spend time with my son for a couple of days and night first time since our trip to Spain.
Hope you enjoy the photos!","https://s3-media0.fl.yelpcdn.com/bphoto/H4uSjmHf1KyDgN8wy0aa7g/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/zSCTIf111MoHDFfhLOe-Yg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/PKGCiQ-MJNbjjYbtRcaD8A/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/1ns0rdnzvIcHOWJZ-4sDjA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/D1gqG_1F4Mh5WO23Te8LrQ/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Y2jPgy1GPkShjuPkFaj4Wg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/NEh0-eW_6zO2aerQ_M2C4w/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/UovCG57EcTE8vSiEInc3Jw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/HyAX6OpR-qvOvw2v-1Irdw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/oKR7Tma_ErMlbOEkk3atYA/348s.jpg",04/18/2021 17:56:08,1618768568,GiViQkUGZoxn0HUL6749sQ,Heathe M.,23,3478,276,"San Diego, CA",https://s3-media0.fl.yelpcdn.com/photo/vOOj6ngR09o1sFyQf94lSw/180s.jpg,nVV6cnWbd8LYnAU_cDnJOg,https://www.yelp.com/user_details?userid=nVV6cnWbd8LYnAU_cDnJOg,,,,,,15,0,17,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"If your not from California this is one of the city's you need to visit.

From the beach to the shopping this is California.

Your find great places to eat on Main Street and a few fun bars 

The pier is a good place to check out the city and the surfer's

You'll need to pay for parking and there are a few parking structures so parking is easy to find most times.",https://s3-media0.fl.yelpcdn.com/bphoto/fbhyIxthUaxfjudm04yMbw/348s.jpg,05/28/2020 20:00:07,1590696007,D5uVvvzoFF1Dog4QGjgWfw,Rick S.,115,3278,783,"Anaheim, CA",https://s3-media0.fl.yelpcdn.com/photo/4BFa21IwyKWm03ygvLcKBA/180s.jpg,tpHFC48zIkvgnUiESPCptg,https://www.yelp.com/user_details?userid=tpHFC48zIkvgnUiESPCptg,,,,,,4,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,Everyone I've talked to seems to really like this beach. It's dog friendly and has plenty of meter parking. We enjoyed our time here and it sure did have a stunning sunset. The sand isn't super soft. It's the more grainy kind. Waves are a bit strong here. I like the palm trees lining the walking pathway along the beach. The view towards the pier is also nice.,"https://s3-media0.fl.yelpcdn.com/bphoto/vmEy2IdEXFMmkfH1NIQNHA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/6Rbm68MPaVc_p6xXcX1yxQ/348s.jpg",07/13/2021 05:35:19,1626154519,J-C7MPvjQWnSU6edyfxPGQ,Julienne P.,143,2325,585,"San Jose, CA",https://s3-media0.fl.yelpcdn.com/photo/_O7BzkKZU_lqVu7b_hNEUw/180s.jpg,4RxDZviM78u2zMxgSg_sYA,https://www.yelp.com/user_details?userid=4RxDZviM78u2zMxgSg_sYA,,,,,,1,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,This place is quite nice but the main problem would be the parking. Parking really needs to be fixed when you're in the area. It's really difficult. This is the main reason I haven't come to this place in a few years.,,03/11/2023 03:02:22,1678503742,KHHAh6r63shLrb5-7dLyQw,Kelly H.,4,39,161,"Southern California, CA",https://s3-media0.fl.yelpcdn.com/photo/rKUFCsyJxc3a6HYxfglDdw/180s.jpg,usvNBvPF8Ejh1vJBeOXSgA,https://www.yelp.com/user_details?userid=usvNBvPF8Ejh1vJBeOXSgA,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,Great job to the four City Council members who are discerning enough to ban the mask and vax mandates recently. They tried to fearmonger us once already in 2020 -- like The Who says: we won't be fooled again!!,,09/07/2023 21:25:51,1694121951,a5nbZWotjBIvEeef3I-sSw,Sheila C.,0,2,64,"Fresno, CA",,-4iPDMy1q2n_6erF-XmQUQ,https://www.yelp.com/user_details?userid=-4iPDMy1q2n_6erF-XmQUQ,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"This beach in my opinion is superior to other beaches. I drove an hour just to come and have a bonfire with my friends. If you plan on having a bonfire, come to Huntington, it is so easy. We drove into the lot, paid the $15 all-day parking fee, chose a bonfire, and started. The people there are super friendly and social! You do not need a reservation for the bonfires, though some people get there very early. The beach is also much cleaner compared to some other ones I have been to!","https://s3-media0.fl.yelpcdn.com/bphoto/llZmNnfFUNbVy-yiQP15Yw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/XwpKL17sOBwN4Qq8FZT55Q/348s.jpg",07/21/2022 23:08:13,1658444893,RQVbICXyqFqy44F-qHboPA,Tiffany T.,7,175,58,"Monterey Park, CA",https://s3-media0.fl.yelpcdn.com/photo/FmeEoBTTBEJGa38wJrE1yg/180s.jpg,4e0157Vnso8klAFSesov0g,https://www.yelp.com/user_details?userid=4e0157Vnso8klAFSesov0g,,,,,eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoib2Zmc2V0Iiwib2Zmc2V0IjozOX0,0,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"We came here during sunset and it was absolutely gorgeous! Seeing the beach with the boardwalk was photo worthy to frame!
We saw a ton of surfers and people just taking photos of the scenery. 
The drive to get to the beach made it all that much better by seeing all these beautiful homes!
Parking was easy and making your way to the beach was simple. Would love to visit again!","https://s3-media0.fl.yelpcdn.com/bphoto/XA3QEbd6SkN6P6J4NtNa6A/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/HJwQ1Vyyh4wyK9SpkPkF_A/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/kf89iq-21OskgtB8Ff7gXg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/WiA2HJ9juFerGdgrx6cwgw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/wYIHodwTVKHuHjYszSbjsQ/348s.jpg",04/06/2020 16:04:05,1586189045,avYRzgbmdrPXCvY9l3lY-g,Annette F.,96,214,82,"North Fort Myers, FL",https://s3-media0.fl.yelpcdn.com/photo/Sl7Eft_Va7J3YsfLq7WKWg/180s.jpg,1qlGazIl1LXo-4G0d2oMsQ,https://www.yelp.com/user_details?userid=1qlGazIl1LXo-4G0d2oMsQ,,,,,,1,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,"We decided to drive the Pacific Coast Highway on our way back. Huntington Beach was our first stop. There were plenty of parking spots along the street on a Friday afternoon. Just be sure to feed the meter. 

I've always loved the beach. I find the sounds of the water so soothing. It's a good place to clear your head or soak in the sun. January is a cooler month so there were not many people in the water. The beaches were clean. A must see to enjoy some fun in the sun.","https://s3-media0.fl.yelpcdn.com/bphoto/RN31j6YklGn6KH8sfI8lRw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/3tE-GBxnLFivj-qWoqU7-w/348s.jpg",01/18/2019 02:16:44,1547777804,xuUENfeH32EZdQhaDm3T0g,Michelle W.,854,5956,855,"Austin, TX",https://s3-media0.fl.yelpcdn.com/photo/x5NdE6pzWtA1mrr-uGj7TA/180s.jpg,Yj9TXFf1qNuIyVFT3EHzDA,https://www.yelp.com/user_details?userid=Yj9TXFf1qNuIyVFT3EHzDA,,,,,,59,0,61,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,4,"The iconic Surf City. It's a great, clean beach. Parking is $15/all day but there's also street metered parking, $2/hr. We normally just rent some bikes to ride up and down the beach. I noticed they recently added fire pits. Don't recall these a few years ago. The beach was pretty empty. Maybe covid-related or because it's mid-September?",,09/17/2021 20:56:34,1631912194,QNv2kmk9FbLnp22xpFgc2Q,Tin P.,15,73,87,"Boston, MA",https://s3-media0.fl.yelpcdn.com/photo/XwhW6FJv2jeXVm4P2go-yg/180s.jpg,O3fvt5wyqo8-zB4b9ap15Q,https://www.yelp.com/user_details?userid=O3fvt5wyqo8-zB4b9ap15Q,,,,,,3,0,2,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,This is the best place for a day full of fun. Bring your own entertainment or rent some! Lots of great food and a place down a ways for your pups to play!,,01/05/2023 23:28:25,1672961305,Zr6CDwMwLSAVY4Jef-Cvbw,Nakita L.,10,1,79,"Victorville, CA",https://s3-media0.fl.yelpcdn.com/photo/oTs34usC6bTAHDgJRcwLMw/180s.jpg,zdAviH6bcwSc96SbDuisGg,https://www.yelp.com/user_details?userid=zdAviH6bcwSc96SbDuisGg,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,1,"Horrible place to live! Rents are insane, downtown is a drunken mess, heroin needles on their beaches!! I've grown up here and it's now a sad place to dwell. Enjoy the pic of the heroin needle (one of many) I found near PCH and sea point.","https://s3-media0.fl.yelpcdn.com/bphoto/_-vwj85-_4DMHwM_wndNyw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/iEwSd1f2HNtIk875za2PNQ/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/mt3TYAIxHdfxg1QWKmu6Nw/348s.jpg",12/22/2021 04:11:02,1640146262,ollxYwXJTvUbAb5M24Z4Bw,William B.,0,10,19,"Huntington Beach, CA",https://s3-media0.fl.yelpcdn.com/photo/ojlKG88B4RYVjBIqv0lUdw/180s.jpg,RmdjedP2L8HZW16Le9g5ig,https://www.yelp.com/user_details?userid=RmdjedP2L8HZW16Le9g5ig,,,,,,2,0,1,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"Huntington Beach aka ""Surf City USA"" is one of my favorite beaches in Southern California. The beach itself is very beautiful during the day and romantic at night. The beach is clean considering the large number of people who visit daily.

On Main Street, you'll find a great selection of retail shops, outdoor dining and hotels. During this COVID-19 era, the back part of Main Street is closed off for outdoor dining. Face coverings are required but not enforced. 

If plan a trip to Southern California, I highly recommend adding Huntington Beach to your itinerary. It's great place for shopping, to grab a bite to drink/eat and catch some waves + a gorgeous sunset. The beach closes at 10PM.","https://s3-media0.fl.yelpcdn.com/bphoto/IC0YgOyJhV9WxAkU6Zj4WA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/m4bTRdtVI95RJazBkRzOqQ/348s.jpg",10/09/2020 03:56:14,1602215774,mw19g18xZPkQz98rULDGig,Marie AK C.,4340,7421,728,"Tustin, CA",https://s3-media0.fl.yelpcdn.com/photo/rejj86m4GWplUCzzypf5Kw/180s.jpg,9TWgmxmhL_y5zF2s9S2TQA,https://www.yelp.com/user_details?userid=9TWgmxmhL_y5zF2s9S2TQA,,,,,,3,0,3,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,3,"Out of all the costal beaches this is my least favorite. Way overpriced w everything, parking is ridiculous, n expensive. The waves are great for surfers, but if ur looking for a place to let ur kids go swimming....not the place at all. 
They close the pier down every night n the parking lots. So make sure you know times, n pay for parking you'll get a ticket.",,05/11/2022 00:55:11,1652230511,ZgvGurB6Tnjtp9NS5irsuw,Nicole W.,249,943,342,"Orange, CA",https://s3-media0.fl.yelpcdn.com/photo/KiTsBNF0zN9zXGpm4jwd8w/180s.jpg,33dnr42BWgyk4LNE4haDfg,https://www.yelp.com/user_details?userid=33dnr42BWgyk4LNE4haDfg,,,,,,0,0,0,0
https://www.yelp.com/biz/huntington-beach-huntington-beach,Huntington Beach,5,"We visited w/a coworker who lives nearby and it was a cool experience. They always talk about California beaches so it was nice to actually be in the moment of the blaring sun in your face, sipping on some margaritas. LOL. I actually don't like the sun, sorry no it's not for me but I did it. Bonus, we saw a dead seal on the beach which was pretty cool cause it's face was missing and people playing vollyball in front of it. It wasn't as packed as I thought it would be. The only real idea I have of this beach was playing GTAV (thanks RockStar for giving me that experiece LOL). Water was cold AF and people had a lot of dogs, one of them that was the same breed as my dog back home got to gimme kisses which was a bonus cause I missed her so much (sad).","https://s3-media0.fl.yelpcdn.com/bphoto/0kU5vYynOF8RKuXvbKyBdg/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/uFajX7VW1W4G2aipN0k15Q/348s.jpg",04/16/2022 05:27:36,1650086856,OqzXXefk9yfc_xiyo_Yibg,Veronica J.,41,505,383,"Houston, TX",https://s3-media0.fl.yelpcdn.com/photo/Bfwwv7sLGjhj0ZWlaAax_A/180s.jpg,KPoYCAvp6TVzt5DAenCqJA,https://www.yelp.com/user_details?userid=KPoYCAvp6TVzt5DAenCqJA,,,,,,0,0,0,0
